-1.827827827827827711e+00 1.665176798629308230e-04 -2.219881143371942728e-03 -1.142295558698762509e-01
-1.825825825825825754e+00 1.690655430988530889e-04 -2.250067463674952292e-03 -1.155331642045550056e-01
-1.823823823823823798e+00 1.716366649955256539e-04 -2.280420030926605911e-03 -1.168364515775678486e-01
-1.821821821821821841e+00 1.742313992669629493e-04 -2.310941087735966445e-03 -1.181394143682635567e-01
-1.819819819819819884e+00 1.768501028755775932e-04 -2.341632889161002380e-03 -1.194420489568927268e-01
-1.817817817817817705e+00 1.794931360812884334e-04 -2.372497702875204541e-03 -1.207443517246176573e-01
-1.815815815815815748e+00 1.821608624910822205e-04 -2.403537809335126989e-03 -1.220463190535224646e-01
-1.813813813813813791e+00 1.848536491090355517e-04 -2.434755501948887655e-03 -1.233479473266232695e-01
-1.811811811811811834e+00 1.875718663868044861e-04 -2.466153087245613520e-03 -1.246492329278779676e-01
-1.809809809809809877e+00 1.903158882745882802e-04 -2.497732885045857252e-03 -1.259501722421964842e-01
-1.807807807807807698e+00 1.930860922725740497e-04 -2.529497228633002196e-03 -1.272507616554507948e-01
-1.805805805805805742e+00 1.958828594828706225e-04 -2.561448464925655290e-03 -1.285509975544849304e-01
-1.803803803803803785e+00 1.987065746619372491e-04 -2.593588954651049588e-03 -1.298508763271249700e-01
-1.801801801801801828e+00 2.015576262735152471e-04 -2.625921072519469841e-03 -1.311503943621890877e-01
-1.799799799799799871e+00 2.044364065420697625e-04 -2.658447207399703728e-03 -1.324495480494977395e-01
-1.797797797797797692e+00 2.073433115067488592e-04 -2.691169762495551707e-03 -1.337483337798834604e-01
-1.795795795795795735e+00 2.102787410758670354e-04 -2.724091155523381165e-03 -1.350467479452011066e-01
-1.793793793793793778e+00 2.132430990819218981e-04 -2.757213818890763470e-03 -1.363447869383377087e-01
-1.791791791791791821e+00 2.162367933371496845e-04 -2.790540199876195230e-03 -1.376424471532225469e-01
-1.789789789789789864e+00 2.192602356896288765e-04 -2.824072760809909384e-03 -1.389397249848371985e-01
-1.787787787787787686e+00 2.223138420799390333e-04 -2.857813979255814738e-03 -1.402366168292255855e-01
-1.785785785785785729e+00 2.253980325983824344e-04 -2.891766348194543552e-03 -1.415331190835038833e-01
-1.783783783783783772e+00 2.285132315427765282e-04 -2.925932376207650114e-03 -1.428292281458705959e-01
-1.781781781781781815e+00 2.316598674768256957e-04 -2.960314587662957273e-03 -1.441249404156165204e-01
-1.779779779779779858e+00 2.348383732890791894e-04 -2.994915522901070003e-03 -1.454202522931347941e-01
-1.777777777777777679e+00 2.380491862524846780e-04 -3.029737738423070315e-03 -1.467151601799310257e-01
-1.775775775775775722e+00 2.412927480845446617e-04 -3.064783807079401751e-03 -1.480096604786329539e-01
-1.773773773773773765e+00 2.445695050080842693e-04 -3.100056318259970366e-03 -1.493037495930006620e-01
-1.771771771771771808e+00 2.478799078126390294e-04 -3.135557878085459566e-03 -1.505974239279365967e-01
-1.769769769769769852e+00 2.512244119164707464e-04 -3.171291109599882248e-03 -1.518906798894955057e-01
-1.767767767767767673e+00 2.546034774292204000e-04 -3.207258652964391048e-03 -1.531835138848943456e-01
-1.765765765765765716e+00 2.580175692152061450e-04 -3.243463165652340184e-03 -1.544759223225224132e-01
-1.763763763763763759e+00 2.614671569573755725e-04 -3.279907322645641415e-03 -1.557679016119512261e-01
-1.761761761761761802e+00 2.649527152219208529e-04 -3.316593816632399782e-03 -1.570594481639444873e-01
-1.759759759759759845e+00 2.684747235235657582e-04 -3.353525358205865139e-03 -1.583505583904680769e-01
-1.757757757757757666e+00 2.720336663915335100e-04 -3.390704676064710751e-03 -1.596412287047000444e-01
-1.755755755755755709e+00 2.756300334362039623e-04 -3.428134517214632450e-03 -1.609314555210406283e-01
-1.753753753753753752e+00 2.792643194164705833e-04 -3.465817647171323852e-03 -1.622212352551219705e-01
-1.751751751751751796e+00 2.829370243078052584e-04 -3.503756850164801637e-03 -1.635105643238184692e-01
-1.749749749749749839e+00 2.866486533710407261e-04 -3.541954929345118158e-03 -1.647994391452562712e-01
-1.747747747747747660e+00 2.903997172218805147e-04 -3.580414706989477891e-03 -1.660878561388236252e-01
-1.745745745745745703e+00 2.941907319011449425e-04 -3.619139024710756828e-03 -1.673758117251806510e-01
-1.743743743743743746e+00 2.980222189457640801e-04 -3.658130743667459533e-03 -1.686633023262692488e-01
-1.741741741741741789e+00 3.018947054605263468e-04 -3.697392744775115144e-03 -1.699503243653231466e-01
-1.739739739739739832e+00 3.058087241905935844e-04 -3.736927928919137054e-03 -1.712368742668777810e-01
-1.737737737737737653e+00 3.097648135947916057e-04 -3.776739217169150595e-03 -1.725229484567801230e-01
-1.735735735735735696e+00 3.137635179196867361e-04 -3.816829550994825168e-03 -1.738085433621988363e-01
-1.733733733733733740e+00 3.178053872744595145e-04 -3.857201892483197361e-03 -1.750936554116340194e-01
-1.731731731731731783e+00 3.218909777065835230e-04 -3.897859224557531470e-03 -1.763782810349271979e-01
-1.729729729729729826e+00 3.260208512783222467e-04 -3.938804551197711348e-03 -1.776624166632712887e-01
-1.727727727727727647e+00 3.301955761440527465e-04 -3.980040897662189166e-03 -1.789460587292204252e-01
-1.725725725725725690e+00 3.344157266284281788e-04 -4.021571310711511034e-03 -1.802292036666997832e-01
-1.723723723723723733e+00 3.386818833053882160e-04 -4.063398858833425567e-03 -1.815118479110157945e-01
-1.721721721721721776e+00 3.429946330780300518e-04 -4.105526632469599230e-03 -1.827939878988657785e-01
-1.719719719719719819e+00 3.473545692593493707e-04 -4.147957744243958855e-03 -1.840756200683479338e-01
-1.717717717717717640e+00 3.517622916538639126e-04 -4.190695329192661335e-03 -1.853567408589711918e-01
-1.715715715715715683e+00 3.562184066401294434e-04 -4.233742544995736448e-03 -1.866373467116651808e-01
-1.713713713713713727e+00 3.607235272541605472e-04 -4.277102572210385485e-03 -1.879174340687900235e-01
-1.711711711711711770e+00 3.652782732737667559e-04 -4.320778614505978166e-03 -1.891969993741463296e-01
-1.709709709709709813e+00 3.698832713038171897e-04 -4.364773898900761728e-03 -1.904760390729849651e-01
-1.707707707707707634e+00 3.745391548624430324e-04 -4.409091676000284794e-03 -1.917545496120170445e-01
-1.705705705705705677e+00 3.792465644681923694e-04 -4.453735220237575905e-03 -1.930325274394237567e-01
-1.703703703703703720e+00 3.840061477281470938e-04 -4.498707830115068057e-03 -1.943099690048660788e-01
-1.701701701701701763e+00 3.888185594270158639e-04 -4.544012828448314341e-03 -1.955868707594948519e-01
-1.699699699699699806e+00 3.936844616172136316e-04 -4.589653562611493813e-03 -1.968632291559605785e-01
-1.697697697697697627e+00 3.986045237099414555e-04 -4.635633404784737094e-03 -1.981390406484233035e-01
-1.695695695695695671e+00 4.035794225672790126e-04 -4.681955752203274292e-03 -1.994143016925622180e-01
-1.693693693693693714e+00 4.086098425953013560e-04 -4.728624027408443418e-03 -2.006890087455859284e-01
-1.691691691691691757e+00 4.136964758382341762e-04 -4.775641678500573174e-03 -2.019631582662419766e-01
-1.689689689689689800e+00 4.188400220736597079e-04 -4.823012179393734028e-03 -2.032367467148267770e-01
-1.687687687687687621e+00 4.240411889087858052e-04 -4.870739030072418312e-03 -2.045097705531955246e-01
-1.685685685685685664e+00 4.293006918777936363e-04 -4.918825756850134581e-03 -2.057822262447719097e-01
-1.683683683683683707e+00 4.346192545402746210e-04 -4.967275912629951808e-03 -2.070541102545579715e-01
-1.681681681681681750e+00 4.399976085807716288e-04 -5.016093077167007273e-03 -2.083254190491439506e-01
-1.679679679679679793e+00 4.454364939094388018e-04 -5.065280857332994657e-03 -2.095961490967180596e-01
-1.677677677677677615e+00 4.509366587638317134e-04 -5.114842887382661796e-03 -2.108662968670763360e-01
-1.675675675675675658e+00 4.564988598118441244e-04 -5.164782829222325927e-03 -2.121358588316324956e-01
-1.673673673673673701e+00 4.621238622558044022e-04 -5.215104372680441983e-03 -2.134048314634275634e-01
-1.671671671671671744e+00 4.678124399377454803e-04 -5.265811235780216981e-03 -2.146732112371399492e-01
-1.669669669669669787e+00 4.735653754458635906e-04 -5.316907165014324310e-03 -2.159409946290948290e-01
-1.667667667667667608e+00 4.793834602221810578e-04 -5.368395935621712682e-03 -2.172081781172744419e-01
-1.665665665665665651e+00 4.852674946714258383e-04 -5.420281351866537527e-03 -2.184747581813274719e-01
-1.663663663663663694e+00 4.912182882711446652e-04 -5.472567247319246042e-03 -2.197407313025789843e-01
-1.661661661661661737e+00 4.972366596830649771e-04 -5.525257485139815905e-03 -2.210060939640402233e-01
-1.659659659659659781e+00 5.033234368657189123e-04 -5.578355958363190141e-03 -2.222708426504183543e-01
-1.657657657657657602e+00 5.094794571883480170e-04 -5.631866590186915961e-03 -2.235349738481260673e-01
-1.655655655655655645e+00 5.157055675461008105e-04 -5.685793334261006644e-03 -2.247984840452917632e-01
-1.653653653653653688e+00 5.220026244765423431e-04 -5.740140174980063771e-03 -2.260613697317687687e-01
-1.651651651651651731e+00 5.283714942774890826e-04 -5.794911127777659793e-03 -2.273236273991455225e-01
-1.649649649649649774e+00 5.348130531261882127e-04 -5.850110239423027790e-03 -2.285852535407551511e-01
-1.647647647647647595e+00 5.413281871998533749e-04 -5.905741588320046268e-03 -2.298462446516850999e-01
-1.645645645645645638e+00 5.479177927975789749e-04 -5.961809284808585775e-03 -2.311065972287871806e-01
-1.643643643643643681e+00 5.545827764636450862e-04 -6.018317471468195672e-03 -2.323663077706868973e-01
-1.641641641641641725e+00 5.613240551122331175e-04 -6.075270323424179601e-03 -2.336253727777935219e-01
-1.639639639639639768e+00 5.681425561535663384e-04 -6.132672048656077901e-03 -2.348837887523097245e-01
-1.637637637637637589e+00 5.750392176214960812e-04 -6.190526888308580354e-03 -2.361415521982410670e-01
-1.635635635635635632e+00 5.820149883025491208e-04 -6.248839117004870158e-03 -2.373986596214060496e-01
-1.633633633633633675e+00 5.890708278664533648e-04 -6.307613043162477173e-03 -2.386551075294455759e-01
-1.631631631631631496e+00 5.962077069981615860e-04 -6.366853009311584065e-03 -2.399108924318328617e-01
-1.629629629629629761e+00 6.034266075313903270e-04 -6.426563392415890301e-03 -2.411660108398828439e-01
-1.627627627627627582e+00 6.107285225836928426e-04 -6.486748604196001904e-03 -2.424204592667621727e-01
-1.625625625625625625e+00 6.181144566930841860e-04 -6.547413091455393797e-03 -2.436742342274986761e-01
-1.623623623623623669e+00 6.255854259562363285e-04 -6.608561336408957758e-03 -2.449273322389912411e-01
-1.621621621621621490e+00 6.331424581682662967e-04 -6.670197857014179346e-03 -2.461797498200192225e-01
-1.619619619619619755e+00 6.407865929641299056e-04 -6.732327207304942933e-03 -2.474314834912525463e-01
-1.617617617617617576e+00 6.485188819616478657e-04 -6.794953977728015147e-03 -2.486825297752607300e-01
-1.615615615615615619e+00 6.563403889061777095e-04 -6.858082795482204133e-03 -2.499328851965232079e-01
-1.613613613613613662e+00 6.642521898169559316e-04 -6.921718324860244055e-03 -2.511825462814384902e-01
-1.611611611611611483e+00 6.722553731351272547e-04 -6.985865267593418734e-03 -2.524315095583343216e-01
-1.609609609609609748e+00 6.803510398734844431e-04 -7.050528363198947830e-03 -2.536797715574766743e-01
-1.607607607607607569e+00 6.885403037679358991e-04 -7.115712389330174602e-03 -2.549273288110799340e-01
-1.605605605605605612e+00 6.968242914307243557e-04 -7.181422162129553512e-03 -2.561741778533161984e-01
-1.603603603603603656e+00 7.052041425054175880e-04 -7.247662536584504461e-03 -2.574203152203252132e-01
-1.601601601601601477e+00 7.136810098236908784e-04 -7.314438406886115442e-03 -2.586657374502237539e-01
-1.599599599599599742e+00 7.222560595639245440e-04 -7.381754706790755183e-03 -2.599104410831152290e-01
-1.597597597597597563e+00 7.309304714116364758e-04 -7.449616409984607078e-03 -2.611544226610994501e-01
-1.595595595595595606e+00 7.397054387217746278e-04 -7.518028530451147801e-03 -2.623976787282821244e-01
-1.593593593593593649e+00 7.485821686828887525e-04 -7.586996122841607910e-03 -2.636402058307846241e-01
-1.591591591591591470e+00 7.575618824832051294e-04 -7.656524282848442206e-03 -2.648820005167532021e-01
-1.589589589589589513e+00 7.666458154786284611e-04 -7.726618147581816760e-03 -2.661230593363690944e-01
-1.587587587587587556e+00 7.758352173626915406e-04 -7.797282895949172489e-03 -2.673633788418575685e-01
-1.585585585585585600e+00 7.851313523384776229e-04 -7.868523749037868720e-03 -2.686029555874981378e-01
-1.583583583583583643e+00 7.945354992925403315e-04 -7.940345970500946662e-03 -2.698417861296335540e-01
-1.581581581581581464e+00 8.040489519708412646e-04 -8.012754866946029259e-03 -2.710798670266794663e-01
-1.579579579579579507e+00 8.136730191567338169e-04 -8.085755788327415525e-03 -2.723171948391342467e-01
-1.577577577577577550e+00 8.234090248510142485e-04 -8.159354128341348572e-03 -2.735537661295885381e-01
-1.575575575575575593e+00 8.332583084540673250e-04 -8.233555324824533631e-03 -2.747895774627345244e-01
-1.573573573573573636e+00 8.432222249501304884e-04 -8.308364860155927761e-03 -2.760246254053753678e-01
-1.571571571571571457e+00 8.533021450937011698e-04 -8.383788261661783911e-03 -2.772589065264355335e-01
-1.569569569569569500e+00 8.634994555981132663e-04 -8.459831102024067268e-03 -2.784924173969693939e-01
-1.567567567567567544e+00 8.738155593263116205e-04 -8.536498999692162387e-03 -2.797251545901712211e-01
-1.565565565565565587e+00 8.842518754838448857e-04 -8.613797619298027217e-03 -2.809571146813847897e-01
-1.563563563563563630e+00 8.948098398141090875e-04 -8.691732672074698601e-03 -2.821882942481124812e-01
-1.561561561561561451e+00 9.054909047958651898e-04 -8.770309916278284587e-03 -2.834186898700252755e-01
-1.559559559559559494e+00 9.162965398430592901e-04 -8.849535157613412292e-03 -2.846482981289719105e-01
-1.557557557557557537e+00 9.272282315069731986e-04 -8.929414249662179920e-03 -2.858771156089885412e-01
-1.555555555555555580e+00 9.382874836807310976e-04 -9.009953094316656280e-03 -2.871051388963081208e-01
-1.553553553553553623e+00 9.494758178061940470e-04 -9.091157642214938231e-03 -2.883323645793700041e-01
-1.551551551551551444e+00 9.607947730832661895e-04 -9.173033893180818077e-03 -2.895587892488293291e-01
-1.549549549549549488e+00 9.722459066816463739e-04 -9.255587896667080011e-03 -2.907844094975665095e-01
-1.547547547547547531e+00 9.838307939550505667e-04 -9.338825752202474170e-03 -2.920092219206966710e-01
-1.545545545545545574e+00 9.955510286579366021e-04 -9.422753609842376976e-03 -2.932332231155792557e-01
-1.543543543543543617e+00 1.007408223164759026e-03 -9.507377670623179400e-03 -2.944564096818272358e-01
-1.541541541541541438e+00 1.019404008691787104e-03 -9.592704187020470799e-03 -2.956787782213169402e-01
-1.539539539539539481e+00 1.031540035521514177e-03 -9.678739463410997515e-03 -2.969003253381969909e-01
-1.537537537537537524e+00 1.043817973229690249e-03 -9.765489856538456942e-03 -2.981210476388982400e-01
-1.535535535535535567e+00 1.056239510915008050e-03 -9.852961775983179113e-03 -2.993409417321426513e-01
-1.533533533533533610e+00 1.068806357431475746e-03 -9.941161684635694065e-03 -3.005600042289532370e-01
-1.531531531531531432e+00 1.081520241623508405e-03 -1.003009609917423876e-02 -3.017782317426632166e-01
-1.529529529529529475e+00 1.094382912563765953e-03 -1.011977159054625909e-02 -3.029956208889255098e-01
-1.527527527527527518e+00 1.107396139793777974e-03 -1.021019478445389303e-02 -3.042121682857219511e-01
-1.525525525525525561e+00 1.120561713567382435e-03 -1.030137236184352524e-02 -3.054278705533730598e-01
-1.523523523523523604e+00 1.133881445097014362e-03 -1.039331105939939048e-02 -3.066427243145469772e-01
-1.521521521521521425e+00 1.147357166802877608e-03 -1.048601767004134037e-02 -3.078567261942692368e-01
-1.519519519519519468e+00 1.160990732565034007e-03 -1.057949904342672144e-02 -3.090698728199318124e-01
-1.517517517517517511e+00 1.174784017978445887e-03 -1.067376208645647376e-02 -3.102821608213028881e-01
-1.515515515515515554e+00 1.188738920611004043e-03 -1.076881376378544322e-02 -3.114935868305356848e-01
-1.513513513513513598e+00 1.202857360264580422e-03 -1.086466109833698554e-02 -3.127041474821783962e-01
-1.511511511511511419e+00 1.217141279239138899e-03 -1.096131117182182549e-02 -3.139138394131830156e-01
-1.509509509509509462e+00 1.231592642599940160e-03 -1.105877112526131717e-02 -3.151226592629152168e-01
-1.507507507507507505e+00 1.246213438447881438e-03 -1.115704815951505148e-02 -3.163306036731631243e-01
-1.505505505505505548e+00 1.261005678193000829e-03 -1.125614953581289407e-02 -3.175376692881469176e-01
-1.503503503503503591e+00 1.275971396831191481e-03 -1.135608257629148153e-02 -3.187438527545283229e-01
-1.501501501501501412e+00 1.291112653224161036e-03 -1.145685466453522615e-02 -3.199491507214197727e-01
-1.499499499499499455e+00 1.306431530382671418e-03 -1.155847324612184999e-02 -3.211535598403934544e-01
-1.497497497497497498e+00 1.321930135753103660e-03 -1.166094582917250044e-02 -3.223570767654911351e-01
-1.495495495495495542e+00 1.337610601507382025e-03 -1.176427998490650259e-02 -3.235596981532329330e-01
-1.493493493493493585e+00 1.353475084836302297e-03 -1.186848334820074340e-02 -3.247614206626270317e-01
-1.491491491491491406e+00 1.369525768246298951e-03 -1.197356361815378988e-02 -3.259622409551786726e-01
-1.489489489489489449e+00 1.385764859859698033e-03 -1.207952855865473095e-02 -3.271621556948994813e-01
-1.487487487487487492e+00 1.402194593718491741e-03 -1.218638599895683836e-02 -3.283611615483170709e-01
-1.485485485485485535e+00 1.418817230091680469e-03 -1.229414383425598938e-02 -3.295592551844837570e-01
-1.483483483483483578e+00 1.435635055786220688e-03 -1.240281002627405260e-02 -3.307564332749861058e-01
-1.481481481481481399e+00 1.452650384461627890e-03 -1.251239260384710318e-02 -3.319526924939543711e-01
-1.479479479479479442e+00 1.469865556948267774e-03 -1.262289966351867222e-02 -3.331480295180712092e-01
-1.477477477477477485e+00 1.487282941569391392e-03 -1.273433937013792629e-02 -3.343424410265814495e-01
-1.475475475475475529e+00 1.504904934466948750e-03 -1.284671995746296085e-02 -3.355359237013009754e-01
-1.473473473473473572e+00 1.522733959931229846e-03 -1.296004972876913831e-02 -3.367284742266260511e-01
-1.471471471471471393e+00 1.540772470734379576e-03 -1.307433705746256607e-02 -3.379200892895425357e-01
-1.469469469469469436e+00 1.559022948467829852e-03 -1.318959038769880986e-02 -3.391107655796352094e-01
-1.467467467467467479e+00 1.577487903883696869e-03 -1.330581823500673853e-02 -3.403004997890965999e-01
-1.465465465465465522e+00 1.596169877240190358e-03 -1.342302918691774989e-02 -3.414892886127367522e-01
-1.463463463463463565e+00 1.615071438651081211e-03 -1.354123190360021108e-02 -3.426771287479918326e-01
-1.461461461461461386e+00 1.634195188439275864e-03 -1.366043511849936512e-02 -3.438640168949336218e-01
-1.459459459459459429e+00 1.653543757494549231e-03 -1.378064763898257522e-02 -3.450499497562787843e-01
-1.457457457457457473e+00 1.673119807635480233e-03 -1.390187834699006461e-02 -3.462349240373973625e-01
-1.455455455455455516e+00 1.692926031975643250e-03 -1.402413619969117287e-02 -3.474189364463228791e-01
-1.453453453453453559e+00 1.712965155294104286e-03 -1.414743023014614944e-02 -3.486019836937609973e-01
